address,brand,city,postcode,country,extras,latitude,longitude,opening_hours,name,phone,ref,state,website
"Centre commercial Atrium , lieu dit Pernicaggio",Decathlon,SARROLA CARCOPINO,20167,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",41.9543,8.7961,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Ajaccio,+33495211211,0070106701067,,https://www.decathlon.fr/store-locator
108 rue de Borolan,Decathlon,Chambéry,73000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.6081,5.8893,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Chambéry Essentiel ,+33479751550,0070110701107,,https://www.decathlon.fr/store-locator
ROUTE DE MONTÉLIMAR -  ZAC LES TERRES DE MILLET,Decathlon,SAINT-DIDIER-SOUS-AUBENAS,07200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",44.6128326112089,4.410284014294437,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",AUBENAS,+33475938536,0070110801108,,https://www.decathlon.fr/store-locator
"Zone commerciale leclerc, Rue Descartes",Decathlon,CHAMBRY,02000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.58925410317992,3.649630915344253,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Essentiel Laon - Chambry,+33323213136,0070110901109,,https://www.decathlon.fr/store-locator
61 Avenue Division Leclerc,Decathlon,Coutances,50200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.063198,-1.433665,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Coutances Essentiel ,+33233453123,0070111201112,,https://www.decathlon.fr/store-locator
Avenue du Général de Gaulle,Decathlon,ESSÔMES-SUR-MARNE,02400,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.0339192862239,3.3795721058349804,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Essentiel Château-Thierry,+33323823113,0070111501115,,https://www.decathlon.fr/store-locator
Centre Commercial Citea  2 Quai Continsouza,Decathlon,Tulle,19000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.273139,1.774678,"{'opening_hours': {'Mon': '09:30-12:30, 13:30-19:00', 'Tue': '09:30-12:30, 13:30-19:00', 'Wed': '09:30-12:30, 13:30-19:00', 'Thu': '09:30-12:30, 13:30-19:00', 'Fri': '09:30-12:30, 13:30-19:00', 'Sat': '09:30-12:30, 13:30-19:00', 'Sun': ''}}",Tulle Essentiel ,+33555262850,0070111601116,,https://www.decathlon.fr/store-locator
Zone Commerciale de la Ville Es Meniers,Decathlon,Pleurtuit,35730,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.614441,-2.061103,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Dinard Pleurtuit,+33299880210,0070112001120,,https://www.decathlon.fr/store-locator
Parc commercial val de durance,Decathlon,Sisteron,04200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",44.23659346866281,5.909529330160639,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Sisteron Essentiel ,+33492301052,0070112301123,,https://www.decathlon.fr/store-locator
Centre Commercial Villebon 2 Avenue de la Plesse,Decathlon,Villebon-sur-Yvette,91140,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.702524,2.25654,"{'opening_hours': {'Mon': '10:00-20:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '10:00-19:00'}}",Villebon Sur Yvette Essentiel ,+33169312722,0070112501125,,https://www.decathlon.fr/store-locator
"Rue Nationale Les Mazurieux, Zone Commerciale Saint Jacques",Decathlon,TRIE-CHÂTEAU,60590,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.2879428,1.8015911,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Essentiel Trie-Château,+33344122498,0070112601126,,https://www.decathlon.fr/store-locator
Rue du Saule Gaillard,Decathlon,Frouard,54390,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.747943068381474,6.14652400559617,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Frouard Essentiel ,+33383546224,0070112801128,,https://www.decathlon.fr/store-locator
Rue de la Rochelle,Decathlon,Lempdes,63370,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.78142100702335,3.2009182260337887,"{'opening_hours': {'Mon': '09:00-19:30', 'Tue': '09:00-19:30', 'Wed': '09:00-19:30', 'Thu': '09:00-19:30', 'Fri': '09:00-19:30', 'Sat': '09:00-19:30', 'Sun': ''}}",Lempdes Essentiel ,+33473615614,0070112901129,,https://www.decathlon.fr/store-locator
Rue René Collin,Decathlon,RENNES,35000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.1323062,-1.6900398,"{'opening_hours': {'Mon': '10:00-19:30', 'Tue': '10:00-19:30', 'Wed': '10:00-19:30', 'Thu': '10:00-19:30', 'Fri': '10:00-19:30', 'Sat': '09:30-19:30', 'Sun': ''}}",Decathlon Rennes Essentiel ,+33299335724,0070113001130,,https://www.decathlon.fr/store-locator
"Rue Cesar Vuarchex, ZC Val d'Arve",Decathlon,SCIONZIER,74950,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.069548069323,6.5494477718277,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Cluses - Scionzier,+33450479270,0070130201302,,https://www.decathlon.fr/store-locator
203 Boulevard Macdonald,Decathlon,Paris,75019,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.89831,2.3724464,"{'opening_hours': {'Mon': '10:00-20:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': ''}}",Paris 19 - Rosa Parks,+33140341975,0070137501375,,https://www.decathlon.fr/store-locator
ZAC les portes de l' Allier,Decathlon,Avermes,03000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.590449939636,3.3257589194489,"{'opening_hours': {'Mon': '09:00-19:30', 'Tue': '09:00-19:30', 'Wed': '09:00-19:30', 'Thu': '09:00-19:30', 'Fri': '09:00-19:30', 'Sat': '09:00-19:30', 'Sun': ''}}",Moulins Avermes,+33470465657,0070138401384,,https://www.decathlon.fr/store-locator
953 Bd d'alger,Decathlon,FREJUS,83600,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.4238898,6.7559875,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",Fréjus Plage,+330661851041,0070140901409,,https://www.decathlon.fr/store-locator
"19 bis, rue Jean Monnet, Centre Commercial Les Armoiries",Decathlon,Bry-Sur-Marne,94360,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.829385400103,2.530164022507,"{'opening_hours': {'Mon': '09:30-20:00', 'Tue': '09:30-20:00', 'Wed': '09:30-20:00', 'Thu': '09:30-20:00', 'Fri': '09:30-20:00', 'Sat': '09:30-20:00', 'Sun': '10:00-19:00'}}",Bry-Sur-Marne,+33157109994,0070160101601,,https://www.decathlon.fr/store-locator
"Zone d'Activité du Pré-Jacquet, Centre commercial Val Thoiry",Decathlon,Thoiry,01710,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.228227631234,5.9937319296082,"{'opening_hours': {'Mon': '09:30-20:00', 'Tue': '09:30-20:00', 'Wed': '09:30-20:00', 'Thu': '09:30-20:00', 'Fri': '09:30-20:00', 'Sat': '09:00-20:00', 'Sun': ''}}",Val Thoiry,+33450427244,0070160201602,,https://www.decathlon.fr/store-locator
"La Galerie Val SEMNOZ  , Avenue d'Aix les Bains",Decathlon,SEYNOD,74600,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.876008,6.08798,"{'opening_hours': {'Mon': '09:30-19:30', 'Tue': '09:30-19:30', 'Wed': '09:30-19:30', 'Thu': '09:30-19:30', 'Fri': '09:30-19:30', 'Sat': '09:30-19:30', 'Sun': ''}}",Annecy - Seynod,+33456410600,0070160701607,,https://www.decathlon.fr/store-locator
7 Avenue Saint Menet,Decathlon,Marseille,13011,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.291036,5.482544,"{'opening_hours': {'Mon': '09:00-19:30', 'Tue': '09:00-19:30', 'Wed': '09:00-19:30', 'Thu': '09:00-19:30', 'Fri': '09:00-19:30', 'Sat': '09:00-19:30', 'Sun': ''}}",Marseille La Valentine,+33413423400,0070160801608,,https://www.decathlon.fr/store-locator
6 rue de l'égalité,Decathlon,ABBEVILLE,80100,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",50.0963402,1.867183,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Abbeville,+33322092713,0070160901609,,https://www.decathlon.fr/store-locator
240 avenue Boucicaut,Decathlon,Saint-André de Cubzac,33240,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.01,-0.4376,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Saint André de Cubzac,+33524420070,0070161101611,,https://www.decathlon.fr/store-locator
"RN 90, ZA des îles, Centre commercial Val Plagne",Decathlon,aime la plagne,73210,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.55242153285107,6.6444241549804595,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",Aime - La Plagne,+33479222859,0070180001800,,https://www.decathlon.fr/store-locator
21 avenue du Moulin Blanc,Decathlon,Saint-Pierre-d'Oléron,17310,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.93467839541975,-1.3007764606384287,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",Ile d'Oléron Contact,+33762962678,0070187401874,,https://www.decathlon.fr/store-locator
"C.Cial Intermarché, 1 Parking",Decathlon,Saint-Marcel,27950,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.10169,1.454199,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",Vernon - Saint-Marcel Essentiel ,+33232963109,0070187601876,,https://www.decathlon.fr/store-locator
"Z.A, Les Mandeliers",Decathlon,La Guérinière,85680,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.974426759831154,-2.2422436991973815,"{'opening_hours': {'Mon': '09:30-12:30, 14:30-18:30', 'Tue': '09:30-12:30, 14:30-18:30', 'Wed': '09:30-12:30, 14:30-18:30', 'Thu': '09:30-12:30, 14:30-18:30', 'Fri': '09:30-12:30, 14:30-18:30', 'Sat': '09:30-12:30, 14:30-18:30', 'Sun': ''}}",Noirmoutier Contact,+33761541977,0070188201882,,https://www.decathlon.fr/store-locator
339 route des maisons blanches,Decathlon,Briançon,05100,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",44.882639,6.623321,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",Briançon Essentiel ,+33413420882,0070191201912,,https://www.decathlon.fr/store-locator
"24, Place des Halles, Centre Commercial",Decathlon,STRASBOURG,67000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.586701,7.741823,"{'opening_hours': {'Mon': '09:00-20:00', 'Tue': '09:00-20:00', 'Wed': '09:00-20:00', 'Thu': '09:00-20:00', 'Fri': '09:00-20:00', 'Sat': '09:00-20:00', 'Sun': ''}}",Strasbourg Les Halles,+33367430042,0070192401924,,https://www.decathlon.fr/store-locator
"15 boulevard du Général Louis Delfino, Centre Commercial TNL",Decathlon,NICE,06000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.7055147,7.285103,"{'opening_hours': {'Mon': '09:00-20:00', 'Tue': '09:00-20:00', 'Wed': '09:00-20:00', 'Thu': '09:00-20:00', 'Fri': '09:00-20:00', 'Sat': '09:00-20:00', 'Sun': ''}}",Decathlon Nice TNL,+33493747570,0070193301933,,https://www.decathlon.fr/store-locator
"ZAC des Landes, 10 Avenue du Cagire",Decathlon,ESTANCARBON,31800,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.117670489650706,0.7668350167022853,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Saint Gaudens,+33561951297,0070193701937,,https://www.decathlon.fr/store-locator
"38 route de lot , Centre commercial E.Leclerc",Decathlon,Sarlat-la-Canéda,24200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",44.875556,1.221876,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Sarlat-la-Canéda,+33533440072,0070194001940,,https://www.decathlon.fr/store-locator
"Avenue de l'Europe, ZAC des Charmes",Decathlon,Digoin,71160,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.474095,4.005349,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",DIGOIN,+33385205016,0070194401944,,https://www.decathlon.fr/store-locator
AVENUE DES CORSAIRES,Decathlon,SAINT MARTIN DE RE,17410,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.19842,-1.35306,"{'opening_hours': {'Mon': '10:00-13:00, 14:00-18:30', 'Tue': '10:00-13:00, 14:00-18:30', 'Wed': '10:00-13:00, 14:00-18:30', 'Thu': '10:00-13:00, 14:00-18:30', 'Fri': '10:00-13:00, 14:00-18:30', 'Sat': '10:00-13:00, 14:00-18:30', 'Sun': ''}}",Ile de Ré - SAINT MARTIN,+330548030004,0070195401954,,https://www.decathlon.fr/store-locator
2 rue saint jean,Decathlon,LE TOUQUET PARIS PLAGE,62520,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",50.5247152,1.5822978,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",Decathlon Le Touquet,+33321103920,0070197101971,,https://www.decathlon.fr/store-locator
104 boulevard Saint Germain,Decathlon,PARIS,75006,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.8515067,2.342638,"{'opening_hours': {'Mon': '10:00-20:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '13:00-20:00'}}",Paris - Bd Saint Germain City,+33187760330,0070197501975,,https://www.decathlon.fr/store-locator
26 RUE ANTOINE LAURENT LAVOISIER,Decathlon,ROYAN,17200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.63257,-0.9831259999999702,"{'opening_hours': {'Mon': '10:00-12:30, 13:30-19:00', 'Tue': '10:00-12:30, 13:30-19:00', 'Wed': '10:00-12:30, 13:30-19:00', 'Thu': '10:00-12:30, 13:30-19:00', 'Fri': '10:00-12:30, 13:30-19:00', 'Sat': '10:00-12:30, 13:30-19:00', 'Sun': ''}}",CONTACT ROYAN,+33586570018,0070198501985,,https://www.decathlon.fr/store-locator
3 rue président Carnot,Decathlon,LYON,69002,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.762733,4.837637,"{'opening_hours': {'Mon': '10:00-19:30', 'Tue': '10:00-19:30', 'Wed': '10:00-19:30', 'Thu': '10:00-19:30', 'Fri': '10:00-19:30', 'Sat': '10:00-19:30', 'Sun': ''}}",Lyon Grolée-Carnot City,+33487340146,0070199401994,,https://www.decathlon.fr/store-locator
"Centre Commercial O'PARINOR, Le Haut De Galy",Decathlon,Aulnay-Sous-Bois,93600,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.95648267646583,2.476099799952962,"{'opening_hours': {'Mon': '10:00-20:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '11:00-19:00'}}",O'Parinor,+33134059596,0070199501995,,https://www.decathlon.fr/store-locator
57 avenue Georges Pompidou,Decathlon,LIBOURNE,33500,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",44.933039,-0.238972,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Libourne,+33554200100,0070212902129,,https://www.decathlon.fr/store-locator
"Atlantic Wake Park, 3 Allée du Banc Cantin",Decathlon,L'Aiguillon-sur-Mer,85460,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.3313186,-1.3077962,"{'opening_hours': {'Mon': '12:00-18:00', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '12:00-18:00', 'Sat': '12:00-18:00', 'Sun': '12:00-18:00'}}",Pop-up Atlantic Wakepark,,0070219602196,,https://www.decathlon.fr/store-locator
"147bis rue Cardinet, ZAC Clichy Batignolles",Decathlon,PARIS,75017,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.8908324,2.3177574999999706,"{'opening_hours': {'Mon': '09:00-20:00', 'Tue': '09:00-20:00', 'Wed': '09:00-20:00', 'Thu': '09:00-20:00', 'Fri': '09:00-20:00', 'Sat': '09:00-20:00', 'Sun': ''}}",Paris Batignolles City,+33187760361,0070232902329,,https://www.decathlon.fr/store-locator
"2 boulevard de l'Europe, centre commercial de l'agora",Decathlon,Evry,91000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.627481,2.427753,"{'opening_hours': {'Mon': '10:00-20:00', 'Tue': '10:00-20:00', 'Wed': '10:00-20:00', 'Thu': '10:00-20:00', 'Fri': '10:00-20:00', 'Sat': '10:00-20:00', 'Sun': '11:00-19:00'}}",Evry 2,+33186580500,0070236102361,,https://www.decathlon.fr/store-locator
"Route Nationale 151, la carte",Decathlon,Jardres,86800,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.5677993,0.6186778000000004,"{'opening_hours': {'Mon': '14:30-19:00', 'Tue': '09:30-12:30, 14:30-19:00', 'Wed': '09:30-12:30, 14:30-19:00', 'Thu': '09:30-12:30, 14:30-19:00', 'Fri': '09:30-12:30, 14:30-19:00', 'Sat': '09:30-12:30, 14:30-19:00', 'Sun': ''}}",Chauvigny - Jardres,+33586540070,0070239402394,,https://www.decathlon.fr/store-locator
ZAC les Portes du Soleil - Route de Sète,Decathlon,AGDE,34300,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.306802,3.494375,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': ''}}",Agde Essentiel,+33448940024,0070240302403,,https://www.decathlon.fr/store-locator
0 Allée Nicéphore Niépce,Decathlon,MANOSQUE,04100,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.8192,5.7986700000000155,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Manosque,+33492521114,0070240402404,,https://www.decathlon.fr/store-locator
8 PLACE HOCHE,Decathlon,QUIBERON,56170,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.4805,-3.12199,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",Contact Quiberon,+330764740521,0070240502405,,https://www.decathlon.fr/store-locator
"Chemin des Perches , Parc Commercial OASIS 3",Decathlon,Pusey,70000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.647225,6.1436914,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Vesoul - Pusey Essentiel,+339770000,0070242802428,,https://www.decathlon.fr/store-locator
1 rue du général patton,Decathlon,CHÂTEAUBRIANT,44110,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.70525983972764,-1.3858594219512854,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Essentiel Châteaubriant,+33255150000,0070244002440,,https://www.decathlon.fr/store-locator
"Centre Commercial ""Le Forum de Givet"", Route de Beauraing",Decathlon,GIVET,08600,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",50.13469494361576,4.851796243034072,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Essentiel Givet,+33353330000,0070244202442,,https://www.decathlon.fr/store-locator
