full_addr,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
"Brodsworth, Doncaster, South Yorkshire follow brown signs",Doncaster,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.558813,-1.238168,{'opening_hours': {}},01302 722598,3446,follow brown signs,Brodsworth Hall and Gardens,South Yorkshire,https://www.english-heritage.org.uk/visit/places/brodsworth-hall-and-gardens/
"Longframlington, Morpeth, Northumberland NE65 8AR",Morpeth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.28017,-1.8147,{'opening_hours': {}},01665 570628,3107,NE65 8AR,Brinkburn Priory,Northumberland,https://www.english-heritage.org.uk/visit/places/brinkburn-priory/
"Norwich Road, Great Yarmouth, Norfolk NR30 5JS",Great Yarmouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.651848,1.723422,{'opening_hours': {}},,2397,NR30 5JS,Caister Roman Fort,Norfolk,https://www.english-heritage.org.uk/visit/places/caister-roman-fort/
"Pound Lane, Bradford-On-Avon, Wiltshire BA15 1LF",Bradford-On-Avon,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.342307,-2.253619,{'opening_hours': {}},,2860,BA15 1LF,Bradford-on-Avon Tithe Barn,Wiltshire,https://www.english-heritage.org.uk/visit/places/bradford-on-avon-tithe-barn/
"Castle Lane, Steyning, West Sussex BN44 3EW",Steyning,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.883243,-0.314816,{'opening_hours': {}},,2333,BN44 3EW,Bramber Castle,West Sussex,https://www.english-heritage.org.uk/visit/places/bramber-castle/
", Church Brough, Cumbria CA17 4EJ",Church Brough,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.521442,-2.326536,{'opening_hours': {}},,2936,CA17 4EJ,Brough Castle,Cumbria,https://www.english-heritage.org.uk/visit/places/brough-castle/
", Bowes Village, Durham DL12 9HP",Bowes Village,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.515998,-2.010932,{'opening_hours': {}},,3426,DL12 9HP,Bowes Castle,Durham,https://www.english-heritage.org.uk/visit/places/bowes-castle/
"Brewood, Bishop&#39;s Wood, Shropshire ST19 9AR",Bishop&#39;s Wood,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.670782,-2.245125,{'opening_hours': {}},01902 850244,3183,ST19 9AR,Boscobel House and The Royal Oak,Shropshire,https://www.english-heritage.org.uk/visit/places/boscobel-house-and-the-royal-oak/
"Bratton Road, Westbury, Wiltshire BA13 3EP",Westbury,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.263604,-2.143409,{'opening_hours': {}},,2912,BA13 3EP,Bratton Camp and White Horse,Wiltshire,https://www.english-heritage.org.uk/visit/places/bratton-camp-and-white-horse/
"Butt Lane, Great Yarmouth, Norfolk NR31 9QB",Great Yarmouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.583995,1.655036,{'opening_hours': {}},,2393,NR31 9QB,Burgh Castle Roman Fort,Norfolk,https://www.english-heritage.org.uk/visit/places/burgh-castle/
"Castle Street, Bolsover, Derbyshire S44 6PR",Bolsover,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.231134,-1.295388,{'opening_hours': {}},01246 822844,3235,S44 6PR,Bolsover Castle,Derbyshire,https://www.english-heritage.org.uk/visit/places/bolsover-castle/
"Back Lane, Blakeney, Norfolk NR25 7ND (access via path on east side junction between Back Lane and High Street)",Blakeney,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.955324,1.020666,{'opening_hours': {}},,2381,NR25 7ND (access via path on east side junction between Back Lane and High Street),Blakeney Guildhall,Norfolk,https://www.english-heritage.org.uk/visit/places/blakeney-guildhall/
", , Gloucestershire GL1 2HS",,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.864575,-2.247106,{'opening_hours': {}},,3024,GL1 2HS,Blackfriars,Gloucestershire,https://www.english-heritage.org.uk/visit/places/blackfriars/
"off Craggs Road, Bolsover, Derbyshire S44 6BQ",Bolsover,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.23317,-1.29541,{'opening_hours': {}},01246 822844 (Bolsover Castle),2389,S44 6BQ,Bolsover Cundy House,Derbyshire,https://www.english-heritage.org.uk/visit/places/bolsover-cundy-house/
"Nr Ironbridge, Telford, Shropshire TF8 7BW",Telford,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.634067,-2.527683,{'opening_hours': {}},,3139,TF8 7BW,Buildwas Abbey,Shropshire,https://www.english-heritage.org.uk/visit/places/buildwas-abbey/
"Southleigh, Colyton, Devon EX24 6JE",Colyton,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.724307,-3.149079,{'opening_hours': {}},,2629,EX24 6JE,Blackbury Camp,Devon,https://www.english-heritage.org.uk/visit/places/blackbury-camp/
"off The Street, Chichester, West Sussex PO18 0EE",Chichester,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.859763,-0.703102,{'opening_hours': {}},,2908,PO18 0EE,Boxgrove Priory,West Sussex,https://www.english-heritage.org.uk/visit/places/boxgrove-priory/
"Tarset, Bellingham, Northumberland NE48 1NE",Bellingham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.202627,-2.354853,{'opening_hours': {}},,2968,NE48 1NE,Black Middens Bastle House,Northumberland,https://www.english-heritage.org.uk/visit/places/black-middens-bastle-house/
"Black Carts Turret, Hexham, Northumberland NE46 4BZ",Hexham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.036043,-2.179324,{'opening_hours': {}},,2980,NE46 4BZ,Black Carts Turret - Hadrian&#39;s Wall,Northumberland,https://www.english-heritage.org.uk/visit/places/black-carts-turret-hadrians-wall/
", Barrow-in-Furness, Cumbria LA13 0PL",Barrow-in-Furness,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.13308,-3.188374,{'opening_hours': {}},,3639,LA13 0PL,Bow Bridge,Cumbria,https://www.english-heritage.org.uk/visit/places/bow-bridge/
"Gilsland, Brampton, Cumbria CA8 7DD",Brampton,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.989424,-2.60228,{'opening_hours': {}},016977 47602,3715,CA8 7DD,Birdoswald Roman Fort - Hadrian&#39;s Wall,Cumbria,https://www.english-heritage.org.uk/visit/places/birdoswald-roman-fort-hadrians-wall/
"Back Street, Binham, Norfolk NR21 0DW",Binham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.917832,0.951692,{'opening_hours': {}},,2405,NR21 0DW,Binham Market Cross,Norfolk,https://www.english-heritage.org.uk/visit/places/binham-market-cross/
"Parade, Berwick-upon-Tweed, Northumberland TD15 1DF",Berwick-upon-Tweed,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.770995,-2.001111,{'opening_hours': {}},01289 304493,3103,TD15 1DF,Berwick-upon-Tweed Barracks and Main Guard,Northumberland,https://www.english-heritage.org.uk/visit/places/berwick-upon-tweed-barracks-and-main-guard/
"Berry Pomeroy, Totnes, Devon TQ9 6LJ (For sat nav see road access)",Totnes,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.448099,-3.636818,{'opening_hours': {}},01803 866618,3422,TQ9 6LJ (For sat nav see road access),Berry Pomeroy Castle,Devon,https://www.english-heritage.org.uk/visit/places/berry-pomeroy-castle/
"41-44 Sandhill, Newcastle-upon-Tyne,  NE1 3JF",Newcastle-upon-Tyne,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.968490,-1.608395,{'opening_hours': {}},,236071,NE1 3JF,Bessie Surtees House,,https://www.english-heritage.org.uk/visit/places/bessie-surtees-house/
"White Hill, Berkhamsted, Hertfordshire HP4 1LJ",Berkhamsted,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.763786,-0.557691,{'opening_hours': {}},,2557,HP4 1LJ,Berkhamsted Castle,Hertfordshire,https://www.english-heritage.org.uk/visit/places/berkhamsted-castle/
"Moat Lane, Spilsby, Lincolnshire PE23 4HH",Spilsby,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.161964,0.017639,{'opening_hours': {}},01529 461499,2385,PE23 4HH,Bolingbroke Castle,Lincolnshire,https://www.english-heritage.org.uk/visit/places/bolingbroke-castle/
"Denhill Park,  Newcastle Upon Tyne, Tyne and Wear  NE15 6QH", Newcastle Upon Tyne,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.975874,-1.66472,{'opening_hours': {}},,2377,NE15 6QH,Benwell Vallum Crossing,Tyne and Wear ,https://www.english-heritage.org.uk/visit/places/benwell-vallum-crossing/
"Broomridge Avenue, Newcastle-upon-Tyne, Tyne and Wear NE15 6QP",Newcastle-upon-Tyne,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.975423,-1.660981,{'opening_hours': {}},,2493,NE15 6QP,Benwell Roman Temple - Hadrian&#39;s Wall,Tyne and Wear,https://www.english-heritage.org.uk/visit/places/benwell-roman-temple-hadrians-wall/
"Belsay, Nr Morpeth, Northumberland NE20 0DX. Follow the brown signs. Sat Nav: NE20 0DU",Nr Morpeth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.100994,-1.861367,{'opening_hours': {}},01661 881813,3239,NE20 0DX. Follow the brown signs. Sat Nav: NE20 0DU,"Belsay Hall, Castle and Gardens",Northumberland,https://www.english-heritage.org.uk/visit/places/belsay-hall-castle-and-gardens/
"Winchcombe, Cheltenham, Gloucestershire GL54 5AL",Cheltenham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.927362,-1.970646,{'opening_hours': {}},,2809,GL54 5AL,Belas Knap Long Barrow,Gloucestershire,https://www.english-heritage.org.uk/visit/places/belas-knap-long-barrow/
", Berwick-upon-Tweed, Northumberland TD15 1DF",Berwick-upon-Tweed,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",55.772556,-2.00474,{'opening_hours': {}},,2621,TD15 1DF,Berwick-upon-Tweed Castle and Ramparts,Northumberland,https://www.english-heritage.org.uk/visit/places/berwick-upon-tweed-castle-and-ramparts/
"Chapel Lane, Beeston, Cheshire CW6 9TX",Beeston,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",53.126057,-2.690318,{'opening_hours': {}},01829 260464,3247,CW6 9TX,Beeston Castle and Woodland Park,Cheshire,https://www.english-heritage.org.uk/visit/places/beeston-castle-and-woodland-park/
"Furnace Lane, Little Bayham, Tunbridge Wells, Kent TN3 8LP","Little Bayham, Tunbridge Wells",United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.10321,0.35429,{'opening_hours': {}},,3486,TN3 8LP,Bayham Old Abbey,Kent,https://www.english-heritage.org.uk/visit/places/bayham-old-abbey/
"Bayards Cove, Dartmouth, Devon TQ6 9AX",Dartmouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.347702,-3.576248,{'opening_hours': {}},,3087,TQ6 9AX,Bayard&#39;s Cove Fort,Devon,https://www.english-heritage.org.uk/visit/places/bayards-cove-fort/
"Scar Top, Barnard Castle, Durham DL12 8PR",Barnard Castle,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.543513,-1.918758,{'opening_hours': {}},01833 631434,3115,DL12 8PR,Barnard Castle,Durham,https://www.english-heritage.org.uk/visit/places/barnard-castle/
", St Mary&#39;s, Isles of Scilly TR21 0NS",St Mary&#39;s,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",49.931262,-6.307681,{'opening_hours': {}},,3402,TR21 0NS,Bant&#39;s Carn Burial Chamber and Halangy Down Ancient Village,Isles of Scilly,https://www.english-heritage.org.uk/visit/places/bants-carn-burial-chamber-and-halangy-down-ancient-village/
"Pike Hill, Brampton, Cumbria CA8 2BX",Brampton,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",54.975292,-2.6659709,{'opening_hours': {}},,2261,CA8 2BX,Banks East Turret - Hadrian&#39;s Wall,Cumbria,https://www.english-heritage.org.uk/visit/places/banks-east-turret-hadrians-wall/
", Abingdon, Oxfordshire OX14 3HG",Abingdon,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",51.670918,-1.278387,{'opening_hours': {}},01235 523703,3079,OX14 3HG,Abingdon County Hall Museum,Oxfordshire,https://www.english-heritage.org.uk/visit/places/abingdon-county-hall-museum/
", Abbotsbury, Dorset DT3 4JR",Abbotsbury,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.664092,-2.596344,{'opening_hours': {}},,3740,DT3 4JR,Abbotsbury Abbey Remains,Dorset,https://www.english-heritage.org.uk/visit/places/abbotsbury-abbey-remains/
"Chapel Hill, Weymouth, Dorset DT3 4JH",Weymouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.660192,-2.604855,{'opening_hours': {}},,3008,DT3 4JH,"Abbotsbury, St Catherine&#39;s Chapel",Dorset,https://www.english-heritage.org.uk/visit/places/abbotsbury-st-catherines-chapel/
"Warham Road, Binham, Norfolk NR21 0DQ",Binham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.921053,0.947699,{'opening_hours': {}},01328 830362,2265,NR21 0DQ,Binham Priory,Norfolk,https://www.english-heritage.org.uk/visit/places/binham-priory/
"St Just, Penzance, Cornwall TR19 7NP",Penzance,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.122031,-5.702291,{'opening_hours': {}},,3048,TR19 7NP,Ballowall Barrow,Cornwall,https://www.english-heritage.org.uk/visit/places/ballowall-barrow/
"Berney Marshes, Great Yarmouth, Norfolk NR30 1SB",Great Yarmouth,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",52.587643,1.637904,{'opening_hours': {}},,3378,NR30 1SB,Berney Arms Windmill,Norfolk,https://www.english-heritage.org.uk/visit/places/berney-arms-windmill/
"Winchester Road, Bishop&#39;s Waltham, Hampshire SO32 1DH",Bishop&#39;s Waltham,United Kingdom,English Heritage,"{'brand': 'English Heritage', 'fascia': 'English Heritage', 'category': 'Heritage Site', 'edit_date': '20250405', 'lat_lon_source': 'website'}",50.95158,-1.213567,{'opening_hours': {}},,2253,SO32 1DH,Bishop&#39;s Waltham Palace,Hampshire,https://www.english-heritage.org.uk/visit/places/bishops-waltham-palace/
