address_full,city,country,brand,extras,lat,lon,day_opening_status,phone,ref,post_code,name,state,website
"Minster Yard, York, North Yorkshire, YO1 7JL",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.962764,-1.080973,FULLY_OPEN,+441904624247,335,YO1 7JL,"Treasurer's House, York",,https://www.nationaltrust.org.uk/visit/yorkshire/treasurers-house-york
"Rotherfield Greys, Henley-on-Thames, Oxfordshire, RG9 4PG",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.5452,-0.95151,FULLY_OPEN,+441491628529,154,RG9 4PG,Greys Court,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/greys-court
"Mote Road, Ivy Hatch, Sevenoaks, Kent, TN15 0NT",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.258598,0.27088,FULLY_OPEN,+441732810378,183,TN15 0NT,Ightham Mote,,https://www.nationaltrust.org.uk/visit/kent/ightham-mote
"East Clandon, Guildford, Surrey, GU4 7RT",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.253544,-0.4776021,FULLY_OPEN,+441483222482,162,GU4 7RT,Hatchlands Park,,https://www.nationaltrust.org.uk/visit/surrey/hatchlands-park
"Felbrigg Hall, Gardens and Estate, Norwich, Norfolk, NR11 8PP",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.907469,1.25942499,FULLY_OPEN,+441263837444,127,NR11 8PP,"Felbrigg Hall, Gardens and Estate",,https://www.nationaltrust.org.uk/visit/norfolk/felbrigg-hall-gardens-and-estate
"Torpoint, Cornwall, PL11 2QA",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.3848,-4.22563,FULLY_OPEN,+441752812191,10,PL11 2QA,Antony,,https://www.nationaltrust.org.uk/visit/cornwall/antony
"Grantham, Lincolnshire, NG32 2LS",Lincolnshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.94313,-0.62015,FULLY_OPEN,+441476566116,27,NG32 2LS,Belton Estate,,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/belton-estate
"Bennett Street, Bath, Somerset, BA1 2QH",Somerset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.385799,-2.36123,CLOSED,+441225466414,25,BA1 2QH,Bath Assembly Rooms,,https://www.nationaltrust.org.uk/visit/bath-bristol/bath-assembly-rooms
"Porthor, Aberdaron, Gwynedd, LL53 8LG",Gwynedd,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.832284,-4.7235739,FULLY_OPEN,+441758703810,5202,LL53 8LG,Porthor,,https://www.nationaltrust.org.uk/visit/wales/porthor
"Gunby, Spilsby, Lincolnshire, PE23 5SS",Lincolnshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.178001,0.19669,FULLY_OPEN,+441754890102,155,PE23 5SS,"Gunby Estate, Hall and Gardens",,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/gunby-estate-hall-and-gardens
"The Walk, Speke, Liverpool, L24 1XD",Liverpool,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.336498,-2.87353,PARTIALLY_OPEN,+441514277231,306,L24 1XD,Speke Hall,,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/speke-hall
"Malthouse Barn, Oulton Street, Norfolk, NR11 6AF",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.80089,1.191523,,+441263735878,4507,NR11 6AF,The Textile Conservation Studio,,https://www.nationaltrust.org.uk/visit/norfolk/the-textile-conservation-studio
"Watersmeet Road, Lynmouth, Devon, EX35 6NT",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.2211,-3.79444,FULLY_OPEN,+441598753348,355,EX35 6NT,Watersmeet,,https://www.nationaltrust.org.uk/visit/devon/watersmeet
"Packwood Lane, Lapworth, Warwickshire, B94 6AT",Warwickshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.3465,-1.74551,FULLY_OPEN,+441564782024,255,B94 6AT,Packwood House,,https://www.nationaltrust.org.uk/visit/warwickshire/packwood-house
"Plaxtol, Borough Green, Kent, TN15 0QX",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.263076,0.31999716,CLOSED,+441732810378,247,TN15 0QX,Old Soar Manor,,https://www.nationaltrust.org.uk/visit/kent/old-soar-manor
"Upper Sheringham, Norfolk, NR26 8TL",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.9240788,1.1814163,FULLY_OPEN,+441263820550,296,NR26 8TL,Sheringham Park,,https://www.nationaltrust.org.uk/visit/norfolk/sheringham-park
"Rising Lane, Baddesley Clinton, Warwickshire, B93 0DQ",Warwickshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.343832,-1.7084634,FULLY_OPEN,+441564783294,21,B93 0DQ,Baddesley Clinton,,https://www.nationaltrust.org.uk/visit/warwickshire/baddesley-clinton
"Rothbury, Morpeth, Northumberland, NE65 7PX",Northumberland,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",55.312599,-1.8817,FULLY_OPEN,+441669620333,98,NE65 7PX,Cragside,,https://www.nationaltrust.org.uk/visit/north-east/cragside
"Worksop, Nottinghamshire, S80 3BE",Nottinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.269905,-1.072069,FULLY_OPEN,+441909476592,83,S80 3BE,Clumber Park,,https://www.nationaltrust.org.uk/visit/nottinghamshire-lincolnshire/clumber-park
"Hive Beach Office, Beach Road, Burton Bradstock, Dorset, DT6 4RF",Dorset,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.696606,-2.722042,FULLY_OPEN,+441297489481,5444,DT6 4RF,Hive Beach,,https://www.nationaltrust.org.uk/visit/dorset/hive-beach
"Main Street, Cockermouth, Cumbria, CA13 9RX",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.663601,-3.36678,FULLY_OPEN,+441900824805,382,CA13 9RX,Wordsworth House and Garden,,https://www.nationaltrust.org.uk/visit/lake-district/wordsworth-house-and-garden
"Golden Cap Estate, Morcombelake, Bridport, Dorset",Bridport,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.73693,-2.874292,FULLY_OPEN,+441297489481,5090,,Golden Cap,,https://www.nationaltrust.org.uk/visit/dorset/golden-cap
"Divis Road, Hannahstown, near Belfast, County Antrim, BT17 0NG",County Antrim,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.60074,-6.041651,FULLY_OPEN,+442890825434,2546,BT17 0NG,Divis and the Black Mountain,,https://www.nationaltrust.org.uk/visit/northern-ireland/divis-and-the-black-mountain
"South East of the city of Bath, Bath and NE Somerset",South East of the city of Bath,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.3808819,-2.345693,FULLY_OPEN,+441225833977,5055,,Bath Skyline,,https://www.nationaltrust.org.uk/visit/bath-bristol/bath-skyline
"Sevenoaks, Kent, TN15 0RP (Sat Nav TN13 1HX)",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.267601,0.20122,FULLY_OPEN,+441732462100,193,TN15 0RP,Knole,,https://www.nationaltrust.org.uk/visit/kent/knole
"Lamberhurst, Tunbridge Wells, Kent, TN3 8JN",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.092783,0.408198,PARTIALLY_OPEN,+441892893820,291,TN3 8JN,Scotney Castle,,https://www.nationaltrust.org.uk/visit/kent/scotney-castle
"Broadclyst, Exeter, Devon, EX5 3LE",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.792,-3.4565,FULLY_OPEN,+441392881345,189,EX5 3LE,Killerton,,https://www.nationaltrust.org.uk/visit/devon/killerton
"Erddig, Wrexham, LL13 0YT",Wrexham,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.027302,-3.00296,FULLY_OPEN,+441978355314,124,LL13 0YT,Erddig Hall and Garden,,https://www.nationaltrust.org.uk/visit/wales/erddig
"Castlefield Viaduct, Manchester, Greater Manchester, M3 4LG",Greater Manchester,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.4751776,-2.2547594,CLOSED,,900022,M3 4LG,Castlefield Viaduct,,https://www.nationaltrust.org.uk/visit/cheshire-greater-manchester/castlefield-viaduct
"Market Place, Lavenham, Sudbury, Suffolk, CO10 9QZ",Suffolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.10876,0.79662,FULLY_OPEN,+441787247646,196,CO10 9QZ,Lavenham Guildhall,,https://www.nationaltrust.org.uk/visit/suffolk/lavenham-guildhall
"St Dominick, near Saltash, Cornwall, PL12 6TA",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.494301,-4.22487,FULLY_OPEN,+441579351346,96,PL12 6TA,Cotehele,,https://www.nationaltrust.org.uk/visit/cornwall/cotehele
"Ladgate Lane, Middlesbrough, North Yorkshire, TS3 OSR",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.5432,-1.1829,CLOSED,+441642328904,250,,Ormesby Hall,,https://www.nationaltrust.org.uk/visit/north-east/ormesby-hall
"Ticknall, Derby, Derbyshire, DE73 7JF",Derbyshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.808253,-1.472834,FULLY_OPEN,+441332863822,61,DE73 7JF,Calke Abbey,,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/calke-abbey
"Blickling Estate, Aylsham, Norfolk, NR11 6NF",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.812,1.23139,PARTIALLY_OPEN,+441263738030,35,NR11 6NF,Blickling Estate,,https://www.nationaltrust.org.uk/visit/norfolk/blickling-estate
"on Exmoor, near Minehead, Somerset",near Minehead,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.22117,-3.582119,PARTIALLY_OPEN,+441643862452,6239,,Bossington,,https://www.nationaltrust.org.uk/visit/somerset/bossington
"Coleshill Village & Parkland, Coleshill, Nr Swindon, Oxfordshire, SN6 7PT",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.640307,-1.660506,FULLY_OPEN,+441793762209,900017,SN6 7PT,Coleshill Village and Parkland,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/coleshill-village-parkland
"Wentworth Castle Gardens, Park Drive, Barnsley, South Yorkshire, S75 3EN",South Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.527001,-1.5181156,FULLY_OPEN,+441226323070,90008,S75 3EN,Wentworth Castle Gardens,,https://www.nationaltrust.org.uk/visit/yorkshire/wentworth-castle-gardens
"Bush End Road, Takeley, Bishop's Stortford, Essex, CM22 6NE",Essex,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.8592,0.2363,FULLY_OPEN,+441279870678,163,CM22 6NE,Hatfield Forest,,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/hatfield-forest
"Coleshill, near Swindon, Wiltshire, SN6 7PT",Wiltshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.640444,-1.660634,PARTIALLY_OPEN,+441793762209,2575,SN6 7PT,Buscot and Coleshill Estates,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/buscot-and-coleshill-estates
"on Exmoor, near Minehead, Somerset",near Minehead,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.184803,-3.585608,FULLY_OPEN,+441643862452,6240,,Horner Wood,,https://www.nationaltrust.org.uk/visit/somerset/horner-wood
"Drewsteignton, near Exeter, Devon, EX6 6PB",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.695903,-3.8110956,FULLY_OPEN,+441647433306,68,EX6 6PB,Castle Drogo,,https://www.nationaltrust.org.uk/visit/devon/castle-drogo
"Langdon Cliffs, Upper Road, Dover, Kent, CT16 1HJ",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.132046,1.337537,PARTIALLY_OPEN,+441304202756,367,CT16 1HJ,The White Cliffs of Dover,,https://www.nationaltrust.org.uk/visit/kent/the-white-cliffs-of-dover
"Lode Lane, Wicken, Ely, Cambridgeshire, CB7 5XP",Cambridgeshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.3101,0.29291,FULLY_OPEN,+441353720274,370,CB7 5XP,Wicken Fen National Nature Reserve,,https://www.nationaltrust.org.uk/visit/cambridgeshire/wicken-fen-national-nature-reserve
"Brancaster Beach, Beach Road, Brancaster, Norfolk, PE31 8AX",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.9669,0.66877,FULLY_OPEN,+441263740241,46,PE31 8AX,Brancaster Estate,,https://www.nationaltrust.org.uk/visit/norfolk/brancaster-estate
"Blakeney Office, Friary Farm, Cley Road, Norfolk, NR25 7NW (No Public Access)",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.957752,0.985829,FULLY_OPEN,+441263740241,33,NR25 7NW,Blakeney National Nature Reserve,,https://www.nationaltrust.org.uk/visit/norfolk/blakeney-national-nature-reserve
"Morston Quay, Quay Lane, Morston, Norfolk, NR25 7BH",Norfolk,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.956741,0.98656,FULLY_OPEN,+441263740241,900012,NR25 7BH,Morston Quay,,https://www.nationaltrust.org.uk/visit/norfolk/morston-quay
,,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.114861,-2.365026,CLOSED,+441747841152,900019,,Alfred's Tower,,https://www.nationaltrust.org.uk/visit/wiltshire/king-alfreds-tower
"Chastleton, near Moreton-in-Marsh, Oxfordshire, GL56 0SU",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.960098,-1.63895,CLOSED,+441608674355,73,GL56 0SU,Chastleton,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/chastleton
"Ide Hill, Sevenoaks, Kent, TN14 6BA",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.250599,0.11573,FULLY_OPEN,+441732868381,123,TN14 6BA,Emmetts Garden,,https://www.nationaltrust.org.uk/visit/kent/emmetts-garden
"Quebec Square, Westerham, Kent, TN16 1TD",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.268002,0.07833,CLOSED,+441959567430,273,TN16 1TD,Quebec House,,https://www.nationaltrust.org.uk/visit/kent/quebec-house
"Hafod Estate, Pontrhydygroes, Ystrad Meurig, Ceredigion, SY25 6DX",Ceredigion,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.347167,-3.809934,FULLY_OPEN,+441974282568,900025,SY25 6DX,Hafod Estate,,https://www.nationaltrust.org.uk/visit/wales/hafod-estate
